Date,HOUR_BIN,passenger_count
2018-06-15,4,1890.0
2018-06-15,8,5225.0
2018-06-15,12,5099.0
2018-06-15,16,6317.0
2018-06-15,20,5847.0
2018-06-16,0,3784.0
2018-06-16,4,1875.0
2018-06-16,8,5034.0
2018-06-16,12,7248.0
2018-06-16,16,8703.0
2018-06-16,20,7867.0
2018-06-17,0,5516.0
2018-06-17,4,1967.0
2018-06-17,8,4604.0
2018-06-17,12,6777.0
2018-06-17,16,7666.0
2018-06-17,20,5658.0
2018-06-18,0,1750.0
2018-06-18,4,2397.0
2018-06-18,8,6860.0
2018-06-18,12,6652.0
2018-06-18,16,8418.0
2018-06-18,20,5309.0
2018-06-19,0,1325.0
2018-06-19,4,2253.0
2018-06-19,8,7223.0
2018-06-19,12,6688.0
2018-06-19,16,8762.0
2018-06-19,20,5708.0
2018-06-20,0,1696.0
2018-06-20,4,2349.0
2018-06-20,8,7475.0
2018-06-20,12,7195.0
2018-06-20,16,8644.0
2018-06-20,20,6219.0
2018-06-21,0,2107.0
2018-06-21,4,2305.0
2018-06-21,8,7217.0
2018-06-21,12,6840.0
2018-06-21,16,8898.0
2018-06-21,20,6820.0
2018-06-22,0,2808.0
2018-06-22,4,2199.0
2018-06-22,8,7008.0
2018-06-22,12,6315.0
2018-06-22,16,9444.0
2018-06-22,20,8965.0
2018-06-23,0,5611.0
2018-06-23,4,2105.0
2018-06-23,8,4796.0
2018-06-23,12,6639.0
2018-06-23,16,7981.0
2018-06-23,20,7485.0
2018-06-24,0,5770.0
2018-06-24,4,2020.0
2018-06-24,8,4192.0
2018-06-24,12,6576.0
2018-06-24,16,7253.0
2018-06-24,20,5627.0
2018-06-25,0,2060.0
2018-06-25,4,2256.0
2018-06-25,8,6556.0
2018-06-25,12,6091.0
2018-06-25,16,7642.0
2018-06-25,20,4863.0
2018-06-26,0,1549.0
2018-06-26,4,2244.0
2018-06-26,8,6950.0
2018-06-26,12,6289.0
2018-06-26,16,7937.0
2018-06-26,20,5525.0
2018-06-27,0,1867.0
2018-06-27,4,1906.0
2018-06-27,8,6513.0
2018-06-27,12,6524.0
2018-06-27,16,8570.0
2018-06-27,20,5908.0
2018-06-28,0,1768.0
2018-06-28,4,2170.0
2018-06-28,8,6460.0
2018-06-28,12,6591.0
2018-06-28,16,9377.0
2018-06-28,20,6464.0
2018-06-29,0,2533.0
2018-06-29,4,2016.0
2018-06-29,8,7031.0
2018-06-29,12,6900.0
2018-06-29,16,9766.0
2018-06-29,20,8275.0
2018-06-30,0,5353.0
2018-06-30,4,1988.0
2018-06-30,8,5398.0
2018-06-30,12,7404.0
2018-06-30,16,9244.0
2018-06-30,20,8210.0
2018-07-01,0,5353.0
2018-07-01,4,1829.0
2018-07-01,8,4457.0
2018-07-01,12,6268.0
2018-07-01,16,6432.0
2018-07-01,20,4968.0
2018-07-02,0,1743.0
2018-07-02,4,2095.0
2018-07-02,8,6699.0
2018-07-02,12,6316.0
2018-07-02,16,7590.0
2018-07-02,20,4820.0
2018-07-03,0,1461.0
2018-07-03,4,1973.0
2018-07-03,8,6849.0
2018-07-03,12,7121.0
2018-07-03,16,8716.0
2018-07-03,20,5190.0
2018-07-04,0,2553.0
2018-07-04,4,1273.0
2018-07-04,8,2675.0
2018-07-04,12,4725.0
2018-07-04,16,5994.0
2018-07-04,20,6061.0
2018-07-05,0,2824.0
2018-07-05,4,2022.0
2018-07-05,8,5943.0
2018-07-05,12,6113.0
2018-07-05,16,7751.0
2018-07-05,20,5109.0
2018-07-06,0,1904.0
2018-07-06,4,1907.0
2018-07-06,8,6170.0
2018-07-06,12,5723.0
2018-07-06,16,7977.0
2018-07-06,20,6569.0
2018-07-07,0,4407.0
2018-07-07,4,1752.0
2018-07-07,8,4437.0
2018-07-07,12,6412.0
2018-07-07,16,7624.0
2018-07-07,20,7257.0
2018-07-08,0,4947.0
2018-07-08,4,1668.0
2018-07-08,8,3837.0
2018-07-08,12,5760.0
2018-07-08,16,6249.0
2018-07-08,20,4703.0
2018-07-09,0,1438.0
2018-07-09,4,2041.0
2018-07-09,8,6062.0
2018-07-09,12,5705.0
2018-07-09,16,6867.0
2018-07-09,20,4533.0
2018-07-10,0,1371.0
2018-07-10,4,1881.0
2018-07-10,8,6522.0
2018-07-10,12,5844.0
2018-07-10,16,7465.0
2018-07-10,20,4859.0
2018-07-11,0,1489.0
2018-07-11,4,1906.0
2018-07-11,8,6413.0
2018-07-11,12,5890.0
2018-07-11,16,7751.0
2018-07-11,20,5436.0
2018-07-12,0,1809.0
2018-07-12,4,2094.0
2018-07-12,8,6720.0
2018-07-12,12,6160.0
2018-07-12,16,8023.0
2018-07-12,20,5934.0
2018-07-13,0,2064.0
2018-07-13,4,2081.0
2018-07-13,8,6181.0
2018-07-13,12,5851.0
2018-07-13,16,8544.0
2018-07-13,20,7150.0
2018-07-14,0,4823.0
2018-07-14,4,1817.0
2018-07-14,8,4535.0
2018-07-14,12,6643.0
2018-07-14,16,8121.0
2018-07-14,20,7653.0
2018-07-15,0,5550.0
2018-07-15,4,1657.0
2018-07-15,8,4099.0
2018-07-15,12,5584.0
2018-07-15,16,6227.0
2018-07-15,20,4780.0
2018-07-16,0,1509.0
2018-07-16,4,2120.0
2018-07-16,8,6588.0
2018-07-16,12,5834.0
2018-07-16,16,7496.0
2018-07-16,20,4649.0
2018-07-17,0,1403.0
2018-07-17,4,2050.0
2018-07-17,8,6630.0
2018-07-17,12,6618.0
2018-07-17,16,8203.0
2018-07-17,20,4943.0
2018-07-18,0,1653.0
2018-07-18,4,1982.0
2018-07-18,8,6438.0
2018-07-18,12,6246.0
2018-07-18,16,7620.0
2018-07-18,20,5661.0
2018-07-19,0,1973.0
2018-07-19,4,1956.0
2018-07-19,8,6304.0
2018-07-19,12,6115.0
2018-07-19,16,8053.0
2018-07-19,20,6169.0
2018-07-20,0,2734.0
2018-07-20,4,2006.0
2018-07-20,8,6273.0
2018-07-20,12,5710.0
2018-07-20,16,9030.0
2018-07-20,20,7585.0
2018-07-21,0,5428.0
2018-07-21,4,2053.0
2018-07-21,8,4377.0
2018-07-21,12,6237.0
2018-07-21,16,8610.0
2018-07-21,20,7901.0
2018-07-22,0,4412.0
2018-07-22,4,1400.0
2018-07-22,8,3619.0
2018-07-22,12,5981.0
2018-07-22,16,6869.0
2018-07-22,20,4862.0
2018-07-23,0,1405.0
2018-07-23,4,2111.0
2018-07-23,8,5900.0
2018-07-23,12,5423.0
2018-07-23,16,6937.0
2018-07-23,20,4238.0
2018-07-24,0,1259.0
2018-07-24,4,1915.0
2018-07-24,8,6116.0
2018-07-24,12,5871.0
2018-07-24,16,7425.0
2018-07-24,20,5098.0
2018-07-25,0,1561.0
2018-07-25,4,2079.0
2018-07-25,8,6228.0
2018-07-25,12,5869.0
2018-07-25,16,8129.0
2018-07-25,20,5156.0
2018-07-26,0,1600.0
2018-07-26,4,1896.0
2018-07-26,8,6510.0
2018-07-26,12,6162.0
2018-07-26,16,8621.0
2018-07-26,20,5989.0
2018-07-27,0,2290.0
2018-07-27,4,1955.0
2018-07-27,8,6067.0
2018-07-27,12,6212.0
2018-07-27,16,9133.0
2018-07-27,20,6788.0
2018-07-28,0,4178.0
2018-07-28,4,1810.0
2018-07-28,8,4263.0
2018-07-28,12,6494.0
2018-07-28,16,8040.0
2018-07-28,20,7893.0
2018-07-29,0,5527.0
2018-07-29,4,1942.0
2018-07-29,8,3765.0
2018-07-29,12,5889.0
2018-07-29,16,6330.0
2018-07-29,20,5118.0
2018-07-30,0,1693.0
2018-07-30,4,2159.0
2018-07-30,8,5930.0
2018-07-30,12,5523.0
2018-07-30,16,7379.0
2018-07-30,20,4329.0
2018-07-31,0,1295.0
2018-07-31,4,2026.0
2018-07-31,8,6213.0
2018-07-31,12,5681.0
2018-07-31,16,7397.0
2018-07-31,20,5011.0
2018-08-01,0,1612.0
2018-08-01,4,1949.0
2018-08-01,8,6579.0
2018-08-01,12,6285.0
2018-08-01,16,7977.0
2018-08-01,20,5413.0
2018-08-02,0,1871.0
2018-08-02,4,1904.0
2018-08-02,8,6430.0
2018-08-02,12,6552.0
2018-08-02,16,8504.0
2018-08-02,20,6376.0
2018-08-03,0,2344.0
2018-08-03,4,2098.0
2018-08-03,8,6342.0
2018-08-03,12,6250.0
2018-08-03,16,8537.0
2018-08-03,20,7082.0
2018-08-04,0,4623.0
2018-08-04,4,1811.0
2018-08-04,8,4596.0
2018-08-04,12,6031.0
2018-08-04,16,7762.0
2018-08-04,20,7353.0
2018-08-05,0,5369.0
2018-08-05,4,1906.0
2018-08-05,8,4141.0
2018-08-05,12,5700.0
2018-08-05,16,6545.0
2018-08-05,20,4987.0
2018-08-06,0,1575.0
2018-08-06,4,1998.0
2018-08-06,8,6032.0
2018-08-06,12,5772.0
2018-08-06,16,7070.0
2018-08-06,20,4043.0
2018-08-07,0,1136.0
2018-08-07,4,1979.0
2018-08-07,8,6307.0
2018-08-07,12,5933.0
2018-08-07,16,8731.0
2018-08-07,20,4877.0
2018-08-08,0,1382.0
2018-08-08,4,1885.0
2018-08-08,8,6428.0
2018-08-08,12,6020.0
2018-08-08,16,7982.0
2018-08-08,20,5193.0
2018-08-09,0,1603.0
2018-08-09,4,1931.0
2018-08-09,8,6256.0
2018-08-09,12,6040.0
2018-08-09,16,7639.0
2018-08-09,20,5816.0
2018-08-10,0,2087.0
2018-08-10,4,2011.0
2018-08-10,8,6113.0
2018-08-10,12,5974.0
2018-08-10,16,8713.0
2018-08-10,20,6855.0
2018-08-11,0,4918.0
2018-08-11,4,1832.0
2018-08-11,8,3875.0
2018-08-11,12,6012.0
2018-08-11,16,6979.0
2018-08-11,20,6053.0
2018-08-12,0,4559.0
2018-08-12,4,1724.0
2018-08-12,8,3935.0
2018-08-12,12,5830.0
2018-08-12,16,6232.0
2018-08-12,20,4780.0
2018-08-13,0,1530.0
2018-08-13,4,1907.0
2018-08-13,8,6180.0
2018-08-13,12,5344.0
2018-08-13,16,6547.0
2018-08-13,20,3728.0
2018-08-14,0,1019.0
2018-08-14,4,1927.0
2018-08-14,8,5997.0
2018-08-14,12,6224.0
2018-08-14,16,7371.0
2018-08-14,20,4440.0
2018-08-15,0,1213.0
2018-08-15,4,1933.0
2018-08-15,8,6211.0
2018-08-15,12,6042.0
2018-08-15,16,7692.0
2018-08-15,20,4974.0
2018-08-16,0,1655.0
2018-08-16,4,1985.0
2018-08-16,8,6291.0
2018-08-16,12,6164.0
2018-08-16,16,8169.0
2018-08-16,20,5298.0
2018-08-17,0,1976.0
2018-08-17,4,1897.0
2018-08-17,8,6125.0
2018-08-17,12,5785.0
2018-08-17,16,8493.0
2018-08-17,20,7183.0
2018-08-18,0,4210.0
2018-08-18,4,1699.0
2018-08-18,8,4285.0
2018-08-18,12,6492.0
2018-08-18,16,7809.0
2018-08-18,20,6916.0
2018-08-19,0,4640.0
2018-08-19,4,1664.0
2018-08-19,8,3695.0
2018-08-19,12,5549.0
2018-08-19,16,5899.0
2018-08-19,20,4167.0
2018-08-20,0,1446.0
2018-08-20,4,1922.0
2018-08-20,8,5840.0
2018-08-20,12,5551.0
2018-08-20,16,6366.0
2018-08-20,20,3848.0
2018-08-21,0,1029.0
2018-08-21,4,1557.0
2018-08-21,8,4631.0
2018-08-21,12,4572.0
2018-08-21,16,5359.0
2018-08-21,20,3465.0
2018-08-22,0,1184.0
2018-08-22,4,1807.0
2018-08-22,8,5693.0
2018-08-22,12,5415.0
2018-08-22,16,6688.0
2018-08-22,20,4522.0
2018-08-23,0,1326.0
2018-08-23,4,1771.0
2018-08-23,8,5825.0
2018-08-23,12,5702.0
2018-08-23,16,7384.0
2018-08-23,20,4775.0
2018-08-24,0,1820.0
2018-08-24,4,1935.0
2018-08-24,8,5678.0
2018-08-24,12,5389.0
2018-08-24,16,8161.0
2018-08-24,20,6668.0
2018-08-25,0,4464.0
2018-08-25,4,1749.0
2018-08-25,8,4352.0
2018-08-25,12,6254.0
2018-08-25,16,7421.0
2018-08-25,20,6772.0
2018-08-26,0,4696.0
2018-08-26,4,1773.0
2018-08-26,8,3863.0
2018-08-26,12,5846.0
2018-08-26,16,6315.0
2018-08-26,20,4582.0
2018-08-27,0,1425.0
2018-08-27,4,2034.0
2018-08-27,8,5797.0
2018-08-27,12,5389.0
2018-08-27,16,7020.0
2018-08-27,20,4241.0
2018-08-28,0,1161.0
2018-08-28,4,1882.0
2018-08-28,8,6125.0
2018-08-28,12,5977.0
2018-08-28,16,7431.0
2018-08-28,20,5023.0
2018-08-29,0,1306.0
2018-08-29,4,1985.0
2018-08-29,8,6327.0
2018-08-29,12,6076.0
2018-08-29,16,7823.0
2018-08-29,20,5307.0
2018-08-30,0,1603.0
2018-08-30,4,2033.0
2018-08-30,8,6286.0
2018-08-30,12,6200.0
2018-08-30,16,7918.0
2018-08-30,20,5725.0
2018-08-31,0,2230.0
2018-08-31,4,1913.0
2018-08-31,8,5875.0
2018-08-31,12,6338.0
2018-08-31,16,8602.0
2018-08-31,20,6694.0
2018-09-01,0,4280.0
2018-09-01,4,1801.0
2018-09-01,8,3950.0
2018-09-01,12,5763.0
2018-09-01,16,7038.0
2018-09-01,20,6742.0
2018-09-02,0,4602.0
2018-09-02,4,1627.0
2018-09-02,8,3473.0
2018-09-02,12,5401.0
2018-09-02,16,5927.0
2018-09-02,20,5382.0
2018-09-03,0,2513.0
2018-09-03,4,1159.0
2018-09-03,8,2776.0
2018-09-03,12,4750.0
2018-09-03,16,6140.0
2018-09-03,20,4429.0
2018-09-04,0,1358.0
2018-09-04,4,2103.0
2018-09-04,8,6387.0
2018-09-04,12,6136.0
2018-09-04,16,7736.0
2018-09-04,20,4415.0
2018-09-05,0,1359.0
2018-09-05,4,2250.0
2018-09-05,8,6826.0
2018-09-05,12,6486.0
2018-09-05,16,7939.0
2018-09-05,20,5090.0
2018-09-06,0,1393.0
2018-09-06,4,2337.0
2018-09-06,8,6943.0
2018-09-06,12,6589.0
2018-09-06,16,8086.0
2018-09-06,20,5337.0
2018-09-07,0,1839.0
2018-09-07,4,2336.0
2018-09-07,8,6914.0
2018-09-07,12,5993.0
2018-09-07,16,8853.0
2018-09-07,20,7227.0
2018-09-08,0,4291.0
2018-09-08,4,1810.0
2018-09-08,8,4392.0
2018-09-08,12,6983.0
2018-09-08,16,8388.0
2018-09-08,20,6884.0
2018-09-09,0,4840.0
2018-09-09,4,1730.0
2018-09-09,8,4209.0
2018-09-09,12,6173.0
2018-09-09,16,6203.0
2018-09-09,20,4120.0
2018-09-10,0,1219.0
2018-09-10,4,1857.0
2018-09-10,8,5841.0
2018-09-10,12,5582.0
2018-09-10,16,7159.0
2018-09-10,20,3862.0
2018-09-11,0,986.0
2018-09-11,4,1985.0
2018-09-11,8,5981.0
2018-09-11,12,5462.0
2018-09-11,16,6967.0
2018-09-11,20,4075.0
2018-09-12,0,1172.0
2018-09-12,4,2276.0
2018-09-12,8,6596.0
2018-09-12,12,6195.0
2018-09-12,16,8434.0
2018-09-12,20,5054.0
2018-09-13,0,1362.0
2018-09-13,4,2429.0
2018-09-13,8,6782.0
2018-09-13,12,6291.0
2018-09-13,16,8186.0
2018-09-13,20,5445.0
2018-09-14,0,1719.0
2018-09-14,4,2299.0
2018-09-14,8,6367.0
2018-09-14,12,5853.0
2018-09-14,16,9025.0
2018-09-14,20,7139.0
2018-09-15,0,4394.0
2018-09-15,4,1792.0
2018-09-15,8,4565.0
2018-09-15,12,6679.0
2018-09-15,16,7833.0
2018-09-15,20,7567.0
2018-09-16,0,5313.0
2018-09-16,4,1871.0
2018-09-16,8,4198.0
2018-09-16,12,6043.0
2018-09-16,16,6296.0
2018-09-16,20,4238.0
2018-09-17,0,1167.0
2018-09-17,4,2262.0
2018-09-17,8,6604.0
2018-09-17,12,6032.0
2018-09-17,16,7574.0
2018-09-17,20,3754.0
2018-09-18,0,1024.0
2018-09-18,4,2311.0
2018-09-18,8,6693.0
2018-09-18,12,6391.0
2018-09-18,16,7313.0
2018-09-18,20,3872.0
2018-09-19,0,1027.0
2018-09-19,4,1876.0
2018-09-19,8,6125.0
2018-09-19,12,5954.0
2018-09-19,16,7067.0
2018-09-19,20,4853.0
2018-09-20,0,1434.0
2018-09-20,4,2298.0
2018-09-20,8,6801.0
2018-09-20,12,6409.0
2018-09-20,16,8095.0
2018-09-20,20,5671.0
2018-09-21,0,2029.0
2018-09-21,4,2356.0
2018-09-21,8,6909.0
2018-09-21,12,6128.0
2018-09-21,16,8748.0
2018-09-21,20,7334.0
2018-09-22,0,4416.0
2018-09-22,4,1824.0
2018-09-22,8,4712.0
2018-09-22,12,6755.0
2018-09-22,16,8365.0
2018-09-22,20,7749.0
2018-09-23,0,5154.0
2018-09-23,4,1725.0
2018-09-23,8,4139.0
2018-09-23,12,5924.0
2018-09-23,16,6242.0
2018-09-23,20,3853.0
2018-09-24,0,1217.0
2018-09-24,4,2318.0
2018-09-24,8,6123.0
2018-09-24,12,6014.0
2018-09-24,16,7446.0
2018-09-24,20,4030.0
2018-09-25,0,1017.0
2018-09-25,4,2183.0
2018-09-25,8,6656.0
2018-09-25,12,6161.0
2018-09-25,16,8018.0
2018-09-25,20,4221.0
2018-09-26,0,1069.0
2018-09-26,4,2236.0
2018-09-26,8,6754.0
2018-09-26,12,6456.0
2018-09-26,16,8267.0
2018-09-26,20,5431.0
2018-09-27,0,1487.0
2018-09-27,4,2208.0
2018-09-27,8,6613.0
2018-09-27,12,6532.0
2018-09-27,16,8526.0
2018-09-27,20,5853.0
2018-09-28,0,2032.0
2018-09-28,4,2324.0
2018-09-28,8,6764.0
2018-09-28,12,6041.0
2018-09-28,16,8505.0
2018-09-28,20,6800.0
2018-09-29,0,4501.0
2018-09-29,4,1791.0
2018-09-29,8,4974.0
2018-09-29,12,7302.0
2018-09-29,16,8253.0
2018-09-29,20,7572.0
2018-09-30,0,4894.0
2018-09-30,4,1709.0
2018-09-30,8,4049.0
2018-09-30,12,5986.0
2018-09-30,16,6384.0
2018-09-30,20,4227.0
2018-10-01,0,1391.0
2018-10-01,4,2349.0
2018-10-01,8,6600.0
2018-10-01,12,6134.0
2018-10-01,16,6897.0
2018-10-01,20,3697.0
2018-10-02,0,978.0
2018-10-02,4,2325.0
2018-10-02,8,6651.0
2018-10-02,12,6354.0
2018-10-02,16,7605.0
2018-10-02,20,5273.0
2018-10-03,0,1126.0
2018-10-03,4,2279.0
2018-10-03,8,6775.0
2018-10-03,12,6691.0
2018-10-03,16,7997.0
2018-10-03,20,5383.0
2018-10-04,0,1694.0
2018-10-04,4,2307.0
2018-10-04,8,6826.0
2018-10-04,12,6511.0
2018-10-04,16,8964.0
2018-10-04,20,5574.0
2018-10-05,0,1733.0
2018-10-05,4,2291.0
2018-10-05,8,6786.0
2018-10-05,12,6263.0
2018-10-05,16,9030.0
2018-10-05,20,7083.0
2018-10-06,0,4356.0
2018-10-06,4,1782.0
2018-10-06,8,4682.0
2018-10-06,12,6833.0
2018-10-06,16,8199.0
2018-10-06,20,6920.0
2018-10-07,0,5007.0
2018-10-07,4,1679.0
2018-10-07,8,4211.0
2018-10-07,12,6178.0
2018-10-07,16,6116.0
2018-10-07,20,4460.0
2018-10-08,0,1929.0
2018-10-08,4,1731.0
2018-10-08,8,4929.0
2018-10-08,12,5444.0
2018-10-08,16,6071.0
2018-10-08,20,3422.0
2018-10-09,0,1009.0
2018-10-09,4,2222.0
2018-10-09,8,6943.0
2018-10-09,12,6093.0
2018-10-09,16,7458.0
2018-10-09,20,4419.0
2018-10-10,0,1391.0
2018-10-10,4,2188.0
2018-10-10,8,6740.0
2018-10-10,12,6381.0
2018-10-10,16,7817.0
2018-10-10,20,4659.0
2018-10-11,0,1468.0
2018-10-11,4,2381.0
2018-10-11,8,7263.0
2018-10-11,12,6778.0
2018-10-11,16,8793.0
2018-10-11,20,5188.0
2018-10-12,0,1824.0
2018-10-12,4,2403.0
2018-10-12,8,6782.0
2018-10-12,12,6318.0
2018-10-12,16,9053.0
2018-10-12,20,7277.0
2018-10-13,0,4616.0
2018-10-13,4,1833.0
2018-10-13,8,5159.0
2018-10-13,12,6993.0
2018-10-13,16,8268.0
2018-10-13,20,7343.0
2018-10-14,0,4976.0
2018-10-14,4,1898.0
2018-10-14,8,4347.0
2018-10-14,12,6344.0
2018-10-14,16,6237.0
2018-10-14,20,4008.0
2018-10-15,0,1153.0
2018-10-15,4,2333.0
2018-10-15,8,6762.0
2018-10-15,12,6075.0
2018-10-15,16,7311.0
2018-10-15,20,3905.0
2018-10-16,0,1118.0
2018-10-16,4,2183.0
2018-10-16,8,6938.0
2018-10-16,12,6116.0
2018-10-16,16,7692.0
2018-10-16,20,4682.0
2018-10-17,0,1227.0
2018-10-17,4,2216.0
2018-10-17,8,6954.0
2018-10-17,12,6518.0
2018-10-17,16,8016.0
2018-10-17,20,5463.0
2018-10-18,0,1420.0
2018-10-18,4,2323.0
2018-10-18,8,7066.0
2018-10-18,12,6713.0
2018-10-18,16,8623.0
2018-10-18,20,5776.0
2018-10-19,0,1956.0
2018-10-19,4,2395.0
2018-10-19,8,6847.0
2018-10-19,12,5939.0
2018-10-19,16,8688.0
2018-10-19,20,7558.0
2018-10-20,0,4412.0
2018-10-20,4,1794.0
2018-10-20,8,4972.0
2018-10-20,12,7001.0
2018-10-20,16,8175.0
2018-10-20,20,7343.0
2018-10-21,0,4943.0
2018-10-21,4,1857.0
2018-10-21,8,4359.0
2018-10-21,12,6364.0
2018-10-21,16,6688.0
2018-10-21,20,4174.0
2018-10-22,0,1219.0
2018-10-22,4,2393.0
2018-10-22,8,6756.0
2018-10-22,12,6173.0
2018-10-22,16,7242.0
2018-10-22,20,4318.0
2018-10-23,0,1064.0
2018-10-23,4,2317.0
2018-10-23,8,6862.0
2018-10-23,12,6120.0
2018-10-23,16,8109.0
2018-10-23,20,4781.0
2018-10-24,0,1363.0
2018-10-24,4,2271.0
2018-10-24,8,6817.0
2018-10-24,12,6720.0
2018-10-24,16,7913.0
2018-10-24,20,5191.0
2018-10-25,0,1339.0
2018-10-25,4,2236.0
2018-10-25,8,6743.0
2018-10-25,12,6511.0
2018-10-25,16,8638.0
2018-10-25,20,5992.0
2018-10-26,0,1756.0
2018-10-26,4,2285.0
2018-10-26,8,6811.0
2018-10-26,12,6288.0
2018-10-26,16,9281.0
2018-10-26,20,7434.0
2018-10-27,0,4756.0
2018-10-27,4,1798.0
2018-10-27,8,4263.0
2018-10-27,12,6330.0
2018-10-27,16,7226.0
2018-10-27,20,6597.0
2018-10-28,0,4743.0
2018-10-28,4,2071.0
2018-10-28,8,4213.0
2018-10-28,12,6150.0
2018-10-28,16,6288.0
2018-10-28,20,3826.0
2018-10-29,0,1184.0
2018-10-29,4,2249.0
2018-10-29,8,6686.0
2018-10-29,12,6180.0
2018-10-29,16,7586.0
2018-10-29,20,4229.0
2018-10-30,0,1112.0
2018-10-30,4,2193.0
2018-10-30,8,6645.0
2018-10-30,12,6554.0
2018-10-30,16,7922.0
2018-10-30,20,4725.0
2018-10-31,0,1329.0
2018-10-31,4,2121.0
2018-10-31,8,6600.0
2018-10-31,12,6652.0
2018-10-31,16,8048.0
2018-10-31,20,5276.0
2018-11-01,0,2462.0
2018-11-01,4,2530.0
2018-11-01,8,6819.0
2018-11-01,12,6970.0
2018-11-01,16,8462.0
2018-11-01,20,5502.0
2018-11-02,0,1773.0
2018-11-02,4,2256.0
2018-11-02,8,6928.0
2018-11-02,12,6313.0
2018-11-02,16,9546.0
2018-11-02,20,7302.0
2018-11-03,0,4206.0
2018-11-03,4,1768.0
2018-11-03,8,5229.0
2018-11-03,12,7156.0
2018-11-03,16,8279.0
2018-11-03,20,7156.0
2018-11-04,0,5530.0
2018-11-04,4,1411.0
2018-11-04,8,3880.0
2018-11-04,12,5729.0
2018-11-04,16,6186.0
2018-11-04,20,3862.0
2018-11-05,0,1101.0
2018-11-05,4,2194.0
2018-11-05,8,6950.0
2018-11-05,12,6397.0
2018-11-05,16,7492.0
2018-11-05,20,4094.0
2018-11-06,0,1012.0
2018-11-06,4,2214.0
2018-11-06,8,6794.0
2018-11-06,12,6505.0
2018-11-06,16,7068.0
2018-11-06,20,3934.0
2018-11-07,0,1055.0
2018-11-07,4,2237.0
2018-11-07,8,6657.0
2018-11-07,12,6467.0
2018-11-07,16,7749.0
2018-11-07,20,4978.0
2018-11-08,0,1390.0
2018-11-08,4,2220.0
2018-11-08,8,6720.0
2018-11-08,12,6750.0
2018-11-08,16,8211.0
2018-11-08,20,5563.0
2018-11-09,0,1838.0
2018-11-09,4,2333.0
2018-11-09,8,6707.0
2018-11-09,12,6568.0
2018-11-09,16,8754.0
2018-11-09,20,5989.0
2018-11-10,0,3578.0
2018-11-10,4,1757.0
2018-11-10,8,5412.0
2018-11-10,12,7578.0
2018-11-10,16,8718.0
2018-11-10,20,6862.0
2018-11-11,0,4475.0
2018-11-11,4,1656.0
2018-11-11,8,4483.0
2018-11-11,12,6474.0
2018-11-11,16,6356.0
2018-11-11,20,3991.0
2018-11-12,0,1231.0
2018-11-12,4,1778.0
2018-11-12,8,5546.0
2018-11-12,12,5755.0
2018-11-12,16,6461.0
2018-11-12,20,3640.0
2018-11-13,0,1063.0
2018-11-13,4,2186.0
2018-11-13,8,6780.0
2018-11-13,12,6380.0
2018-11-13,16,7792.0
2018-11-13,20,4436.0
2018-11-14,0,1162.0
2018-11-14,4,2190.0
2018-11-14,8,7065.0
2018-11-14,12,6866.0
2018-11-14,16,8524.0
2018-11-14,20,5185.0
2018-11-15,0,1314.0
2018-11-15,4,2285.0
2018-11-15,8,7183.0
2018-11-15,12,6275.0
2018-11-15,16,3038.0
2018-11-15,20,3524.0
2018-11-16,0,1272.0
2018-11-16,4,2015.0
2018-11-16,8,6439.0
2018-11-16,12,6442.0
2018-11-16,16,9177.0
2018-11-16,20,7031.0
2018-11-17,0,4031.0
2018-11-17,4,1631.0
2018-11-17,8,5228.0
2018-11-17,12,7209.0
2018-11-17,16,8342.0
2018-11-17,20,6884.0
2018-11-18,0,4383.0
2018-11-18,4,1614.0
2018-11-18,8,4350.0
2018-11-18,12,6663.0
2018-11-18,16,6188.0
2018-11-18,20,3653.0
2018-11-19,0,1064.0
2018-11-19,4,2235.0
2018-11-19,8,6835.0
2018-11-19,12,6300.0
2018-11-19,16,7168.0
2018-11-19,20,3874.0
2018-11-20,0,1015.0
2018-11-20,4,2201.0
2018-11-20,8,6656.0
2018-11-20,12,6668.0
2018-11-20,16,7776.0
2018-11-20,20,4409.0
2018-11-21,0,1065.0
2018-11-21,4,2146.0
2018-11-21,8,6303.0
2018-11-21,12,7208.0
2018-11-21,16,8154.0
2018-11-21,20,5059.0
2018-11-22,0,1978.0
2018-11-22,4,1129.0
2018-11-22,8,2775.0
2018-11-22,12,5395.0
2018-11-22,16,5833.0
2018-11-22,20,5192.0
2018-11-23,0,1687.0
2018-11-23,4,1279.0
2018-11-23,8,3522.0
2018-11-23,12,4798.0
2018-11-23,16,5957.0
2018-11-23,20,4236.0
2018-11-24,0,2344.0
2018-11-24,4,1167.0
2018-11-24,8,3519.0
2018-11-24,12,5704.0
2018-11-24,16,6150.0
2018-11-24,20,5698.0
2018-11-25,0,2626.0
2018-11-25,4,1161.0
2018-11-25,8,3764.0
2018-11-25,12,5569.0
2018-11-25,16,5276.0
2018-11-25,20,3235.0
2018-11-26,0,875.0
2018-11-26,4,2172.0
2018-11-26,8,6282.0
2018-11-26,12,6522.0
2018-11-26,16,8034.0
2018-11-26,20,3764.0
2018-11-27,0,824.0
2018-11-27,4,2076.0
2018-11-27,8,6703.0
2018-11-27,12,6323.0
2018-11-27,16,8271.0
2018-11-27,20,4526.0
2018-11-28,0,1130.0
2018-11-28,4,2273.0
2018-11-28,8,6585.0
2018-11-28,12,6526.0
