Date,HOUR_BIN,Citibike_Y,GreenTaxi_Y,YellowTaxi_Y,MTAExit_Y,MTAEntry_Y,temp,feelslike,dew,humidity,precip,precipprob,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex
2018-01-01,0,400,11484.0,109663.0,283254.0,299794.0,-11.575,-16.85,-17.325,62.4725,0.0,0.0,0.0,0.0,32.56666667,9.35,304.25,1026.925,0.0,16.0,0.0,,0.0
2018-01-01,4,233,4268.0,32370.0,137862.0,146343.0,-11.975,-16.6,-16.475,69.245,0.0,0.0,0.0,0.0,35.26666667,7.775,292.75,1027.925,0.05,16.0,16.25,0.15,0.0
2018-01-01,8,1070,2275.0,42633.0,151154.0,196377.0,-9.025,-13.35,-15.475,60.3375,0.0,0.0,0.0,0.0,45.1,8.35,305.5,1028.5,0.25,15.525,330.25,1.175,3.5
2018-01-01,12,1830,4275.0,84638.0,328108.0,415589.0,-5.15,-8.175,-16.25,41.53,0.0,0.0,0.0,0.0,31.85,7.075,320.5,1027.15,0.2,16.0,296.75,1.075,3.25
2018-01-01,16,1422,5761.0,81748.0,492717.0,594243.0,-6.35,-9.775,-14.9,50.9925,0.0,0.0,0.0,0.0,42.975,7.775,305.75,1027.75,0.2,16.0,2.5,0.0,0.0
2018-01-01,20,457,3695.0,52278.0,366547.0,438018.0,-7.433333333,-14.83333333,-13.36666667,62.41666667,0.0,0.0,0.0,0.0,35.03333333,21.4,270.0,1027.666667,0.2,16.0,0.0,,0.0
2018-01-02,0,78,1244.0,12242.0,155917.0,156941.0,-8.775,-15.6,-14.25,64.44,0.0,0.0,0.0,0.0,32.975,17.4,266.25,1028.25,0.1,16.0,0.0,,0.0
2018-01-02,4,3479,1992.0,33812.0,124144.0,212805.0,-8.65,-15.45,-13.0,70.765,0.0,0.0,0.0,0.0,33.15,17.125,267.5,1029.175,1.3,16.0,40.0,0.2,0.0
2018-01-02,8,3701,6779.0,82077.0,807054.0,1168807.0,-6.225,-12.6,-12.225,62.905,0.0,0.0,0.24,0.8975,36.775,17.525,260.75,1029.85,0.45,16.0,321.25,1.15,3.25
2018-01-02,12,4024,6420.0,89636.0,772772.0,999584.0,-2.15,-7.95,-11.3,49.57,0.0,0.0,0.0,0.73,33.4,19.925,260.5,1027.025,1.05,16.0,290.5,1.05,3.0
2018-01-02,16,6495,9527.0,100735.0,998921.0,1452745.0,-4.175,-11.075,-10.875,59.6975,0.0,0.0,0.0,0.5625,40.7,24.025,259.75,1026.625,0.35,16.0,3.0,0.0,0.0
2018-01-02,20,995,5211.0,67480.0,816231.0,1015606.0,-6.033333333,-13.03333333,-12.53333333,60.05,0.0,0.0,0.0,0.42,34.83333333,21.2,269.6666667,1026.7,0.133333333,16.0,0.0,,0.0
2018-01-03,0,139,1336.0,15748.0,232291.0,238467.0,-7.2,-14.075,-13.5,60.8625,0.0,0.0,0.0,0.23,31.5,19.0,259.75,1026.975,0.2,16.0,0.0,,0.0
2018-01-03,4,4646,2064.0,36025.0,146905.0,251225.0,-7.525,-12.95,-13.8,61.0075,0.0,0.0,0.0,0.0625,,12.1,250.0,1026.75,0.625,16.0,38.5,0.2,0.0
2018-01-03,8,4907,7445.0,89335.0,865283.0,1271668.0,-5.05,-8.9,-12.9,54.6225,0.47025,75.0,0.13,0.315,66.26666667,8.75,273.0,1026.525,0.725,16.0,293.75,1.05,2.75
2018-01-03,12,4835,7207.0,94257.0,840701.0,1113555.0,-0.775,-4.1,-13.125,38.855,0.58625,100.0,0.125,0.81,64.425,10.675,207.5,1022.725,0.9,16.0,240.5,0.875,2.5
2018-01-03,16,8138,10162.0,108813.0,1046044.0,1543644.0,-1.575,-5.125,-9.475,55.4325,0.294,50.0,0.1275,1.315,68.4,10.0,142.25,1021.3,0.925,16.0,2.25,0.0,0.0
2018-01-03,20,1532,6884.0,80795.0,872192.0,1103689.0,-0.833333333,-5.066666667,-6.533333333,65.22,0.0,0.0,0.126666667,1.75,,13.3,51.33333333,1018.566667,18.23333333,16.0,0.0,,0.0
2018-01-04,0,156,1841.0,18246.0,271951.0,273555.0,-0.4,-5.075,-8.825,53.145,0.0,0.0,0.1275,2.3125,29.6,16.075,47.0,1010.8,48.275,16.0,0.0,,0.0
2018-01-04,4,637,1113.0,24100.0,126796.0,186699.0,-2.725,-7.025,-5.95,79.2825,0.11925,100.0,0.1275,2.8125,38.975,12.425,286.25,1001.875,42.05,6.325,34.5,0.166666667,0.0
2018-01-04,8,237,1694.0,40877.0,594172.0,775288.0,-3.425,-7.775,-4.95,89.1225,0.123,100.0,0.5075,4.025,52.625,11.55,296.0,995.475,58.55,1.175,20.0,0.075,0.0
2018-01-04,12,212,947.0,34451.0,515471.0,679310.0,-3.65,-5.95,-5.1,89.6125,0.07875,100.0,0.67,6.705,47.2,5.95,324.75,991.375,47.425,1.725,42.0,0.15,0.25
2018-01-04,16,426,1582.0,40226.0,553124.0,707068.0,-3.45,-6.975,-6.875,77.2,0.00425,25.0,0.67,9.385,59.175,8.675,301.25,994.325,42.5,12.8,24.75,0.075,0.0
2018-01-04,20,128,1351.0,39693.0,394138.0,455926.0,-5.033333333,-9.366666667,-10.03333333,67.90333333,0.0,0.0,0.67,11.73,55.36666667,10.73333333,310.3333333,998.7,48.3,16.0,49.0,0.2,0.0
2018-01-05,0,29,576.0,13340.0,136898.0,140762.0,-8.475,-12.85,-13.125,68.9975,0.0,0.0,0.67,14.745,45.75,8.55,286.0,1002.025,1.375,16.0,5.75,0.1,0.0
2018-01-05,4,720,1659.0,32405.0,106541.0,188741.0,-10.8,-15.65,-15.725,67.0275,0.0,0.0,0.67,17.425,49.375,8.7,287.5,1006.35,0.2,16.0,38.0,0.2,0.0
2018-01-05,8,1130,6569.0,81526.0,770269.0,1134198.0,-7.75,-13.2,-13.825,61.675,0.0,0.0,0.0,18.255,49.425,12.3,293.0,1009.35,6.75,16.0,340.5,1.225,3.5
2018-01-05,12,1191,7234.0,90899.0,771788.0,1008001.0,-4.775,-9.375,-14.75,45.9175,0.0,0.0,0.0,17.965,48.15,11.575,301.75,1010.85,7.075,16.0,307.0,1.125,3.25
2018-01-05,16,1573,11705.0,110077.0,901987.0,1332021.0,-8.5,-12.8,-17.325,48.965,0.0,0.0,0.0,17.68,50.1,8.325,290.0,1014.0,1.225,16.0,2.75,0.0,0.0
2018-01-05,20,305,8958.0,100682.0,791662.0,971609.0,-10.3,-15.6,-17.16666667,57.15333333,0.0,0.0,0.0,17.43,41.46666667,10.2,285.3333333,1016.466667,0.2,16.0,0.0,,0.0
2018-01-06,0,93,4073.0,52279.0,274730.0,292242.0,-11.45,-18.5,-18.05,58.24,0.0,0.0,0.0,17.105,33.75,15.125,270.5,1018.725,0.0,16.0,0.0,,0.0
2018-01-06,4,259,1652.0,20498.0,101910.0,116038.0,-12.225,-21.575,-18.025,62.2675,0.0,0.0,0.0,16.8225,44.1,25.375,266.0,1020.825,0.4,16.0,37.75,0.166666667,0.0
2018-01-06,8,1247,4738.0,71025.0,237325.0,325899.0,-8.55,-14.25,-17.0,50.805,0.0,0.0,0.18,17.415,39.575,13.3,281.25,1023.1,7.125,16.0,346.75,1.225,3.5
2018-01-06,12,1522,7976.0,109139.0,455329.0,580236.0,-4.775,-9.625,-17.35,36.9825,0.0,0.0,0.0,17.3575,41.325,12.15,283.5,1023.2,0.2,16.0,316.0,1.15,3.25
2018-01-06,16,860,10271.0,118819.0,580333.0,731399.0,-10.65,-15.3,-20.025,46.1575,0.0,0.0,0.0,17.3,46.65,8.5,301.0,1026.825,0.15,16.0,3.0,0.0,0.0
2018-01-06,20,274,8227.0,95259.0,447573.0,532794.0,-12.43333333,-17.0,-19.63333333,55.01666667,0.0,0.0,0.0,17.25,41.0,7.466666667,300.3333333,1029.5,0.0,16.0,0.0,,0.0
2018-01-07,0,77,4771.0,58446.0,210224.0,217880.0,-13.15,-15.4,-18.925,61.75,0.0,0.0,0.0,17.185,34.225,4.05,329.0,1031.85,0.0,16.0,0.0,,0.0
2018-01-07,4,234,1723.0,17727.0,72056.0,86869.0,-13.9,-20.125,-19.25,63.885,0.0,0.0,0.0,17.13,37.1,11.05,271.25,1034.2,0.1,16.0,37.5,0.166666667,0.0
2018-01-07,8,1456,4071.0,66000.0,177298.0,249477.0,-9.1,-14.675,-17.45,51.0575,0.0,0.0,0.0,16.9525,27.7,11.6,253.75,1036.075,0.375,16.0,346.5,1.225,3.5
2018-01-07,12,2016,7433.0,101263.0,406186.0,508811.0,-2.825,-7.55,-15.275,37.79,0.0,0.0,0.0,16.71,,13.575,248.25,1032.95,0.6,16.0,315.5,1.15,3.25
2018-01-07,16,1373,7779.0,94466.0,512399.0,645321.0,-7.35,-14.05,-15.475,52.3,0.0,0.0,0.0,16.4675,40.25,17.75,237.5,1031.375,11.55,16.0,3.0,0.0,0.0
2018-01-07,20,432,4546.0,53198.0,368235.0,431881.0,-7.6,-15.33333333,-14.56666667,57.61,0.0,0.0,0.0,16.25,33.5,23.13333333,236.6666667,1029.6,46.33333333,16.0,0.0,,0.0
2018-01-08,0,87,1416.0,14496.0,160300.0,166968.0,-6.8,-14.025,-12.5,63.915,0.0,0.0,0.0,15.98,34.1,21.275,241.0,1026.925,48.475,16.0,0.0,,0.0
2018-01-08,4,3148,2260.0,40277.0,125594.0,234695.0,-6.55,-12.525,-12.125,64.4125,0.29425,25.0,0.0,15.7325,55.65,15.325,234.75,1025.2,13.3,16.0,40.5,0.166666667,0.0
2018-01-08,8,3420,7151.0,87039.0,866449.0,1312632.0,-3.775,-9.1,-10.45,59.9025,0.0,0.0,0.0,15.46,48.6,15.3,244.75,1023.125,2.425,16.0,175.5,0.625,2.0
2018-01-08,12,2893,7325.0,90131.0,812427.0,1057744.0,-1.325,-6.075,-8.55,57.8525,0.00425,25.0,0.0,15.1675,30.6,15.475,247.75,1018.65,37.4,15.5,103.0,0.375,0.75
2018-01-08,16,5171,9522.0,101521.0,993487.0,1495987.0,-1.05,-6.0,-5.525,71.7675,0.07875,75.0,0.0,14.8725,29.5,16.75,264.75,1018.475,48.5,15.475,1.75,0.0,0.0
2018-01-08,20,1067,5907.0,73254.0,852690.0,1059720.0,-0.633333333,-5.233333333,-4.4,75.65666667,0.0,0.0,0.0,14.61666667,27.7,15.36666667,263.3333333,1017.533333,48.5,16.0,32.66666667,0.2,0.0
2018-01-09,0,118,1974.0,19219.0,244262.0,247300.0,-0.975,-5.35,-4.7,75.9125,0.0,0.0,0.0,14.2875,25.9,13.775,255.0,1016.625,38.875,15.9,52.75,0.266666667,0.0
2018-01-09,4,4698,2287.0,40817.0,160843.0,292218.0,-0.9,-4.65,-4.05,79.1675,0.0,0.0,0.0,13.9925,,11.125,258.25,1018.425,10.05,15.925,125.25,0.45,0.0
2018-01-09,8,5242,7172.0,94100.0,927660.0,1345525.0,3.9,1.85,-3.4,60.035,0.0,0.0,0.0,13.57,32.425,8.25,281.5,1020.9,0.05,15.925,336.75,1.2,3.5
2018-01-09,12,5009,6955.0,91923.0,812244.0,1062734.0,7.675,6.425,-4.55,41.665,0.058,25.0,0.0,13.07,45.5,7.775,312.0,1021.3,0.25,16.0,317.75,1.15,3.0
2018-01-09,16,8402,9518.0,108772.0,1017508.0,1531946.0,4.15,2.775,-4.925,51.86,0.058,25.0,0.0,12.565,47.15,5.775,308.25,1025.0,0.275,16.0,3.75,0.1,0.0
2018-01-09,20,1522,6835.0,92086.0,923919.0,1141093.0,2.233333333,-0.4,-5.9,54.97333333,0.0,0.0,0.0,12.12666667,,9.3,274.6666667,1027.766667,0.2,16.0,0.0,,0.0
2018-01-10,0,140,2040.0,18766.0,286338.0,294524.0,0.35,-2.575,-5.55,64.8475,0.0,0.0,0.0,11.565,,9.075,286.5,1029.95,0.2,16.0,0.0,,0.0
2018-01-10,4,5484,2158.0,41078.0,149327.0,254860.0,0.125,-3.275,-5.7,65.055,0.0,0.0,0.0,11.06,,10.525,50.25,1031.325,0.2,16.0,35.75,0.166666667,0.0
2018-01-10,8,6071,7398.0,94220.0,973258.0,1394451.0,2.45,-0.075,-5.65,55.035,0.0,0.0,0.0,10.555,72.2,9.1,132.75,1032.55,0.45,16.0,337.5,1.225,3.5
2018-01-10,12,5619,6762.0,93326.0,805773.0,1060200.0,5.3,4.0,-2.95,55.1825,0.53025,25.0,0.0,10.0475,77.55,6.275,132.5,1030.525,1.5,16.0,298.0,1.05,3.25
2018-01-10,16,8937,9428.0,108193.0,1046417.0,1549668.0,3.45,3.125,-1.325,70.965,0.0,0.0,0.0,9.5375,63.0,1.675,58.0,1030.675,36.475,16.0,1.5,0.0,0.0
2018-01-10,20,1888,6696.0,96831.0,901177.0,1131989.0,4.133333333,2.3,0.5,77.41,0.0,0.0,0.0,9.09,70.2,7.433333333,210.0,1029.933333,63.26666667,16.0,0.0,,0.0
2018-01-11,0,205,1858.0,21512.0,274767.0,283931.0,4.725,2.9,1.725,81.025,0.0,0.0,0.0,8.5175,,8.025,221.5,1028.4,59.925,16.0,0.0,,0.0
2018-01-11,4,6510,2265.0,41578.0,158173.0,261696.0,3.55,2.175,1.2,84.47,0.0,0.0,0.0,8.01,,5.775,231.5,1028.125,48.475,15.975,36.25,0.166666667,0.0
2018-01-11,8,7163,7607.0,94446.0,918886.0,1366999.0,6.825,6.275,3.55,79.825,0.058,25.0,0.0,6.67,63.9,4.1,201.25,1028.975,48.5,15.35,131.5,0.475,1.5
2018-01-11,12,6785,6770.0,97699.0,815893.0,1083905.0,8.45,7.9,4.325,75.395,0.0,0.0,0.0,5.55,56.3,4.55,210.75,1026.9,44.0,15.1,142.25,0.525,1.5
2018-01-11,16,10817,9803.0,114264.0,1062703.0,1563913.0,7.925,6.375,5.8,86.385,0.0,0.0,0.0,4.43,48.05,9.3,68.5,1025.825,13.75,15.825,3.75,0.1,0.0
2018-01-11,20,2331,6961.0,108111.0,907220.0,1160770.0,9.766666667,9.566666667,8.1,89.25666667,0.0,0.0,0.0,3.45,29.5,4.633333333,60.33333333,1023.566667,29.33333333,15.9,0.0,,0.0
2018-01-12,0,283,2382.0,32017.0,285243.0,305474.0,10.45,9.9,9.225,92.2575,0.0,0.0,0.0,2.19,,9.15,69.0,1019.875,61.375,9.775,0.0,,0.0
2018-01-12,4,4756,2310.0,43240.0,145222.0,239476.0,12.775,12.775,12.2,96.2225,0.00225,50.0,0.5175,1.6575,34.6,11.25,198.5,1016.15,48.5,11.075,3.5,0.0,0.0
2018-01-12,8,5015,7264.0,95484.0,850773.0,1262488.0,14.2,14.2,13.65,96.475,0.06625,100.0,0.0,2.6875,32.675,13.9,211.5,1012.7,48.375,8.2,30.5,0.125,0.0
2018-01-12,12,3598,7622.0,105547.0,810300.0,1068800.0,14.925,14.925,14.325,96.3825,1.46475,100.0,0.0,2.19,32.5,7.325,178.75,1008.325,48.5,10.65,28.0,0.1,0.0
2018-01-12,16,7211,11325.0,113236.0,993245.0,1455867.0,14.0,14.0,13.6,97.38,0.31,75.0,0.0,1.69,,6.2,182.5,1006.1,48.375,7.65,3.0,0.0,0.0
2018-01-12,20,1194,9379.0,114587.0,842043.0,1038880.0,13.13333333,13.13333333,13.13333333,99.84,0.707333333,100.0,0.0,1.253333333,29.2,8.266666667,104.3333333,1002.6,48.5,11.03333333,0.0,,0.0
2018-01-13,0,389,5508.0,67533.0,353580.0,402327.0,12.775,12.775,12.225,96.255,0.4315,100.0,0.0,0.69,29.6,7.775,94.5,996.6,48.5,11.85,0.0,,0.0
2018-01-13,4,1092,2047.0,22134.0,108593.0,128737.0,8.525,7.725,6.975,90.0375,0.05925,50.0,0.0,0.1875,45.4,11.325,272.5,997.475,48.375,13.475,33.5,0.166666667,0.0
2018-01-13,8,5167,5412.0,77906.0,274111.0,375246.0,0.325,-3.025,-6.625,60.4225,0.058,25.0,0.0,0.0,51.125,10.625,298.25,1009.65,45.0,16.0,239.75,0.875,2.25
2018-01-13,12,6452,7851.0,113820.0,525757.0,663907.0,3.075,0.225,-7.5,45.8225,0.058,25.0,0.0,0.0,44.25,11.15,298.75,1015.375,0.5,16.0,326.25,1.175,3.25
2018-01-13,16,3434,10994.0,134608.0,687694.0,881420.0,-2.275,-5.275,-9.475,57.8925,0.0,0.0,0.0,0.0,41.875,7.775,307.75,1022.225,0.15,15.95,3.25,0.0,0.0
2018-01-13,20,1004,9867.0,118683.0,540639.0,639440.0,-4.9,-7.6,-12.93333333,53.45666667,0.0,0.0,0.0,0.0,35.1,5.9,321.6666667,1026.833333,0.0,16.0,0.0,,0.0
2018-01-14,0,273,6701.0,82814.0,264699.0,276001.0,-7.125,-11.425,-13.75,59.3825,0.0,0.0,0.0,0.0,29.5,9.1,290.25,1031.1,0.0,16.0,0.0,,0.0
2018-01-14,4,546,2214.0,22039.0,87069.0,97322.0,-8.025,-11.75,-14.0,62.1025,0.0,0.0,0.0,0.0,31.7,8.25,323.25,1033.825,0.375,16.0,33.0,0.166666667,0.0
2018-01-14,8,3298,4362.0,71827.0,192008.0,262963.0,-5.175,-9.95,-13.55,52.3275,0.0,0.0,0.0,0.0,35.3,12.075,154.0,1037.25,0.5,16.0,355.75,1.275,3.5
2018-01-14,12,4486,7346.0,112680.0,428745.0,543077.0,-1.575,-5.85,-14.525,36.6325,0.0,0.0,0.0,0.0,32.7,13.225,41.25,1036.225,0.475,16.0,348.25,1.25,3.25
2018-01-14,16,2772,8565.0,109568.0,555096.0,687649.0,-3.75,-9.35,-12.95,49.1025,0.0,0.0,0.0,0.0,32.375,17.025,56.25,1037.85,0.4,16.0,3.5,0.1,0.0
2018-01-14,20,850,6222.0,80102.0,415958.0,481308.0,-6.133333333,-13.76666667,-13.43333333,56.21,0.0,0.0,0.0,0.0,38.9,25.26666667,46.66666667,1038.733333,0.3,16.0,0.0,,0.0
2018-01-15,0,147,2469.0,27259.0,182890.0,190191.0,-7.125,-15.125,-13.275,61.535,0.0,0.0,0.0,0.0,38.9,25.575,34.25,1038.45,8.325,16.0,0.0,,0.0
2018-01-15,4,1704,1558.0,21677.0,103166.0,153972.0,-6.225,-13.8,-10.55,71.6175,0.0,0.0,0.0,0.0,40.7,24.175,35.75,1038.325,61.725,16.0,57.5,0.4,0.0
2018-01-15,8,4170,4330.0,73073.0,442191.0,581030.0,-2.875,-9.775,-7.775,69.2525,0.0,0.0,0.0,0.0,35.3,26.3,36.25,1037.7,4.15,15.925,283.75,1.025,3.0
2018-01-15,12,5263,5888.0,97184.0,582817.0,722184.0,0.075,-5.4,-6.8,60.0775,0.0,0.0,0.0,0.0,,22.025,53.0,1034.125,2.45,15.925,311.5,1.125,3.0
2018-01-15,16,5076,7601.0,104463.0,740127.0,989114.0,-1.825,-7.25,-5.925,73.8025,0.0,0.0,0.0,0.0,,18.325,41.25,1033.8,6.9,15.975,3.25,0.0,0.0
2018-01-15,20,1164,4694.0,70454.0,561095.0,673692.0,-2.8,-8.3,-6.266666667,77.13,0.0,0.0,0.0,0.0,,17.46666667,60.0,1033.1,2.133333333,16.0,0.0,,0.0
2018-01-16,0,152,1307.0,15589.0,191934.0,204194.0,-3.05,-7.325,-5.95,80.3775,0.0,0.0,0.0,0.0,,11.575,54.75,1032.475,58.75,16.0,0.0,,0.0
2018-01-16,4,5948,2235.0,43650.0,144640.0,252254.0,-2.1,-5.675,-4.425,84.3975,0.0,0.0,0.0,0.0,,10.025,62.0,1032.75,61.375,16.0,31.25,0.133333333,0.0
2018-01-16,8,6067,7295.0,100443.0,901863.0,1357435.0,0.4,-1.975,-2.575,80.6525,0.058,25.0,0.0,0.0,,7.3,33.75,1032.35,48.5,15.525,124.5,0.45,1.0
2018-01-16,12,5993,6910.0,99744.0,796529.0,1049736.0,2.8,0.7,-0.65,78.2575,0.0,0.0,0.0,0.0,,7.475,73.25,1030.15,47.2,16.0,120.5,0.425,1.25
2018-01-16,16,10068,9596.0,111508.0,1027777.0,1514403.0,1.225,-2.9,-1.45,82.12,0.0,0.0,0.0,0.0,,15.275,48.0,1029.475,47.175,16.0,3.5,0.1,0.0
2018-01-16,20,1936,5806.0,92425.0,880810.0,1104692.0,1.766666667,-1.933333333,-0.466666667,84.99666667,0.0,0.0,0.0,0.0,50.0,13.76666667,50.0,1028.366667,31.96666667,16.0,0.0,,0.0
2018-01-17,0,163,1397.0,19415.0,251182.0,261659.0,2.8,-0.975,0.85,87.04,0.0045,50.0,0.0,0.0,,15.325,47.25,1025.45,48.375,15.1,0.0,,0.0
2018-01-17,4,2448,2067.0,45562.0,155365.0,255259.0,2.175,1.375,1.125,92.7375,0.0695,100.0,0.0,0.0,,2.975,246.25,1024.325,48.5,13.8,27.5,0.133333333,0.0
2018-01-17,8,2897,7125.0,97694.0,886356.0,1315783.0,1.35,-1.325,0.45,93.4675,0.08125,100.0,0.1275,0.3125,,8.8,284.5,1024.275,43.0,10.95,73.25,0.25,0.75
2018-01-17,12,4120,6492.0,94754.0,792276.0,1054540.0,1.2,-2.15,-1.3,83.2375,0.06,25.0,0.1275,0.815,27.7,11.625,283.5,1022.075,47.075,15.7,94.5,0.35,1.0
2018-01-17,16,7711,9842.0,114929.0,1003697.0,1489402.0,-1.625,-5.15,-6.2,70.9125,0.058,25.0,0.1275,1.3125,30.6,9.85,295.75,1021.65,25.675,16.0,2.25,0.0,0.0
2018-01-17,20,1548,6722.0,105313.0,867618.0,1090572.0,-3.733333333,-6.466666667,-9.7,63.16666667,0.077333333,33.33333333,0.13,1.753333333,44.45,7.233333333,311.3333333,1021.8,42.86666667,16.0,0.0,,0.0
2018-01-18,0,147,1849.0,22442.0,255477.0,266347.0,-5.85,-9.7,-11.125,66.4775,0.0,0.0,0.13,2.315,32.6,8.35,302.5,1019.45,0.0,16.0,0.0,,0.0
2018-01-18,4,5417,2367.0,45049.0,146817.0,249950.0,-5.8,-9.225,-10.95,66.99,0.0,0.0,0.125,2.81,25.9,8.175,289.25,1017.6,0.125,16.0,34.0,0.166666667,0.0
2018-01-18,8,5908,7487.0,102996.0,867375.0,1337898.0,-2.7,-7.2,-11.95,49.655,0.0,0.0,0.0,2.685,30.6,13.1,290.75,1016.775,3.775,16.0,346.25,1.25,3.5
2018-01-18,12,5555,6963.0,104618.0,840786.0,1109305.0,-0.45,-5.35,-12.725,39.0675,0.0,0.0,0.0,2.185,32.925,17.3,310.0,1013.575,3.6,16.0,349.25,1.25,3.5
2018-01-18,16,8762,10746.0,124450.0,1044989.0,1535913.0,-1.0,-5.425,-10.875,47.08,0.0,0.0,0.0,1.6875,31.55,14.35,319.0,1015.725,0.0,16.0,4.25,0.1,0.0
2018-01-18,20,1770,7472.0,118922.0,912520.0,1148472.0,-2.6,-7.5,-11.0,52.43,0.0,0.0,0.0,1.253333333,,14.9,307.3333333,1018.233333,0.0,16.0,0.0,,0.0
2018-01-19,0,194,2525.0,34417.0,277301.0,290374.0,-3.675,-7.425,-11.05,56.435,0.0,0.0,0.0,0.69,,9.3,284.0,1017.3,0.0,16.0,0.0,,0.0
2018-01-19,4,5623,2377.0,42473.0,148896.0,252962.0,-1.95,-6.225,-10.875,50.5625,0.0,0.0,0.0,0.1875,35.3,12.525,265.0,1017.65,17.85,16.0,7.0,0.033333333,0.0
2018-01-19,8,6744,7435.0,99901.0,878856.0,1323831.0,0.0,-4.175,-10.35,45.6675,0.0,0.0,0.99,3.8975,37.1,14.225,261.75,1018.0,25.25,16.0,218.0,0.8,2.0
2018-01-19,12,6732,6880.0,102287.0,804942.0,1065665.0,2.275,-0.5,-9.2,42.3875,0.0,0.0,0.0,3.73,,9.625,260.0,1015.325,21.2,16.0,231.25,0.85,2.5
2018-01-19,16,9210,11359.0,121848.0,1062681.0,1542027.0,3.3,0.45,-8.075,43.2225,0.0,0.0,0.0,3.56,27.7,10.75,233.0,1015.175,21.2,16.0,5.0,0.05,0.0
2018-01-19,20,1873,9426.0,114706.0,908626.0,1121451.0,4.266666667,1.266666667,-7.266666667,42.81,0.0,0.0,0.0,3.416666667,35.3,12.4,234.6666667,1014.733333,9.266666667,16.0,0.0,,0.0
2018-01-20,0,455,5982.0,70492.0,328180.0,360320.0,3.825,0.35,-7.1,44.645,0.0,0.0,0.0,3.23,32.76666667,15.025,241.0,1012.4,7.2,16.0,0.0,,0.0
2018-01-20,4,1304,2085.0,22263.0,103871.0,125516.0,4.4,0.45,-6.525,45.0,0.0,0.0,0.0,3.06,38.075,18.85,242.75,1011.325,11.85,16.0,9.75,0.033333333,0.0
2018-01-20,8,7482,5309.0,75497.0,293318.0,415388.0,7.775,5.25,-4.775,40.7925,0.0,0.0,0.0,2.6875,40.025,20.775,246.75,1011.875,23.8,16.0,369.5,1.325,3.5
2018-01-20,12,10702,8230.0,96471.0,567985.0,769903.0,10.5,9.6,-3.875,36.2125,0.0,0.0,0.0,2.185,40.375,23.35,262.5,1011.075,23.8,16.0,378.0,1.375,3.75
2018-01-20,16,6265,10283.0,115275.0,758117.0,981377.0,8.6,6.2,-3.075,43.7375,0.0,0.0,0.0,1.6875,37.1,15.35,265.75,1014.45,23.8,16.0,49.5,0.35,0.0
2018-01-20,20,2036,9178.0,106940.0,579478.0,674229.0,7.8,6.7,-2.8,47.16333333,0.0,0.0,0.0,1.253333333,35.3,7.433333333,283.6666667,1016.366667,13.4,16.0,0.0,,0.0
2018-01-21,0,670,6973.0,82874.0,277769.0,296337.0,6.5,5.0,-2.45,53.0525,0.0,0.0,0.0,0.69,,7.55,281.0,1017.9,3.6,16.0,0.0,,0.0
2018-01-21,4,1068,2196.0,22230.0,102478.0,110392.0,6.375,4.8,-2.375,53.7025,0.0,0.0,0.0,0.19,,7.925,273.0,1019.95,9.3,16.0,13.75,0.066666667,0.0
2018-01-21,8,7010,4249.0,63394.0,198694.0,276732.0,7.625,5.725,-1.8,51.3425,0.0,0.0,0.0,0.0,,10.3,311.75,1021.75,23.8,16.0,339.5,1.225,3.5
2018-01-21,12,10878,6919.0,97555.0,439710.0,552617.0,9.6,9.175,-1.65,45.5475,0.0,0.0,0.0,0.0,,5.1,231.75,1020.35,32.95,16.0,312.75,1.125,3.0
2018-01-21,16,6066,7473.0,89995.0,560665.0,709267.0,9.675,9.675,-0.275,49.975,0.0,0.0,0.0,0.0,,2.0,31.5,1021.225,97.75,16.0,7.25,0.1,0.0
2018-01-21,20,1901,4900.0,56376.0,420298.0,489505.0,9.133333333,9.133333333,1.066666667,57.14333333,0.0,0.0,0.0,0.0,,2.666666667,143.0,1021.533333,100.0,16.0,0.0,,0.0
2018-01-22,0,172,1673.0,13814.0,169782.0,176230.0,6.2,5.65,2.375,76.5375,0.055,25.0,0.0,0.0,,4.7,40.75,1020.675,100.0,13.875,0.0,,0.0
2018-01-22,4,7134,2332.0,39203.0,138764.0,240048.0,5.175,3.475,2.175,81.0025,0.0,0.0,0.0,0.0,,7.55,51.0,1020.8,100.0,11.05,26.75,0.133333333,0.0
2018-01-22,8,7682,6833.0,84234.0,883477.0,1299535.0,6.425,4.625,2.9,78.3375,0.0,0.0,0.0,0.0,,8.825,52.75,1022.275,80.275,7.5,177.25,0.65,1.75
2018-01-22,12,7542,6660.0,87328.0,799952.0,1055749.0,7.25,4.725,3.675,78.1175,0.0,0.0,0.0,0.0,25.9,13.925,57.5,1020.575,88.05,9.925,152.5,0.55,1.25
2018-01-22,16,11979,8937.0,104169.0,1002328.0,1470664.0,4.95,1.775,3.05,87.745,0.0,0.0,0.0,0.0,,14.5,56.5,1020.65,100.0,8.925,3.75,0.1,0.0
2018-01-22,20,2192,5227.0,79946.0,863073.0,1039490.0,3.333333333,0.066666667,2.6,95.05,0.0,0.0,0.0,0.0,,13.26666667,52.33333333,1019.166667,82.46666667,2.233333333,0.0,,0.0
